station_index,point_index,x_m,z_m,half_breadth_m
10,7,-0.46193976625564337,-0.0004095200546656883,0.008824362949528103
10,8,-0.46193976625564337,-0.0005307509373973772,0.008774003477623013
10,9,-0.46193976625564337,-0.0006658433190765638,0.008708841317880764
10,10,-0.46193976625564337,-0.0008139643102474199,0.008627258071127814
10,11,-0.46193976625564337,-0.00097420069574415,0.008527813355000023
10,12,-0.46193976625564337,-0.0011455645649661613,0.008409266601085204
10,13,-0.46193976625564337,-0.001326999402675431,0.008270595123518477
10,14,-0.46193976625564337,-0.0015173866027642757,0.008111008735417648
10,15,-0.46193976625564337,-0.0017155523648339792,0.007929961154431729
10,16,-0.46193976625564337,-0.001920274931064579,0.00772715841649709
10,17,-0.46193976625564337,-0.0021302921187581017,0.007502564503150741
10,18,-0.46193976625564337,-0.0023443091021146155,0.00725640438067281
10,19,-0.46193976625564337,-0.0025610063952638583,0.00698916464844148
10,20,-0.46193976625564337,-0.002779047987334403,0.006701591999393148
10,21,-0.46193976625564337,-0.0029970895794049477,0.006394689708105311
10,22,-0.46193976625564337,-0.0032137868725541905,0.006069712383039843
10,23,-0.46193976625564337,-0.0034278038559107044,0.005728159250984132
10,24,-0.46193976625564337,-0.0036378210436042277,0.005371766287042398
10,25,-0.46193976625564337,-0.0038425436098348266,0.005002497568006655
10,26,-0.46193976625564337,-0.004040709371904531,0.00462253631922575
10,27,-0.46193976625564337,-0.004231096571993376,0.0042342762594003314
10,28,-0.46193976625564337,-0.004412531409702644,0.0038403140479041768
10,29,-0.46193976625564337,-0.004583895278924656,0.00344344394639425
10,30,-0.46193976625564337,-0.004744131664421386,0.0030466562940032306
10,31,-0.46193976625564337,-0.0048922526555922425,0.0026531421996917885
10,32,-0.46193976625564337,-0.005027345037271429,0.002266308242521775
10,33,-0.46193976625564337,-0.005148575920003118,0.0018898074914192474
10,34,-0.46193976625564337,-0.005255197875081909,0.0015275980341990369
10,35,-0.46193976625564337,-0.005346553542699344,0.001184050412488214
10,36,-0.46193976625564337,-0.005422079684785719,0.000864148976553861
10,37,-0.46193976625564337,-0.00548131065756008,0.0005738948044595976
10,38,-0.46193976625564337,-0.005523881282378977,0.0003212205498899216
10,39,-0.46193976625564337,-0.005549529097184232,0.00011864558241550737
10,40,-0.46193976625564337,-0.0055580959746688065,0.0
11,0,-0.4540715869125406,-0.0,0.011208588435573827
11,1,-0.4540715869125406,-1.0483922008027124e-05,0.011208376882965953
11,2,-0.4540715869125406,-4.1871051166670855e-05,0.011206577646165403
11,3,-0.4540715869125406,-9.396787538738932e-05,0.011201101807817962
11,4,-0.4540715869125406,-0.00016645320042490893,0.011189614129842184
11,5,-0.4540715869125406,-0.0002588801301465572,0.01116966347924092
11,6,-0.4540715869125406,-0.00037067882179552696,0.011138766925196133
11,7,-0.4540715869125406,-0.0005011599992609651,0.011094475235101441
11,8,-0.4540715869125406,-0.000649519202694403,0.011034427307895429
11,9,-0.4540715869125406,-0.0008148417482722317,0.010956396528461369
11,10,-0.4540715869125406,-0.0009961083675256385,0.010858330500079035
11,11,-0.4540715869125406,-0.0011922014914696594,0.010738385000936029
11,12,-0.4540715869125406,-0.0014019121407875983,0.010594952737116931
11,13,-0.4540715869125406,-0.0016239473795905425,0.010426687329749667
11,14,-0.4540715869125406,-0.0018569382867970631,0.010232522900723623
11,15,-0.4540715869125406,-0.002099448395986893,0.010011689577356922
11,16,-0.4540715869125406,-0.0023499825516940824,0.009763725207866272
11,17,-0.4540715869125406,-0.0026069961275376353,0.009488483560822875
11,18,-0.4540715869125406,-0.0028689045493567903,0.009186139270913357
11,19,-0.4540715869125406,-0.0031340930646376434,0.0088571897898873
11,20,-0.4540715869125406,-0.0034009266979993587,0.008502454606046313
11,21,-0.4540715869125406,-0.003667760331361074,0.008123072009113183
11,22,-0.4540715869125406,-0.003932948846641927,0.007720493701598991
11,23,-0.4540715869125406,-0.004194857268461082,0.007296477595649642
11,24,-0.4540715869125406,-0.004451870844304636,0.006853079190179177
11,25,-0.4540715869125406,-0.0047024050000118245,0.006392642003847549
11,26,-0.4540715869125406,-0.004944915109201655,0.005917787656346773
11,27,-0.4540715869125406,-0.0051779060164081755,0.005431406361966969
11,28,-0.4540715869125406,-0.005399941255211119,0.004936648856503496
11,29,-0.4540715869125406,-0.005609651904529058,0.0044369211747554834
11,30,-0.4540715869125406,-0.005805745028473079,0.003935884326812541
11,31,-0.4540715869125406,-0.005987011647726487,0.003437461965173374
11,32,-0.4540715869125406,-0.006152334193304315,0.0029458609398955323
11,33,-0.4540715869125406,-0.0063006933967377525,0.002465612928136125
11,34,-0.4540715869125406,-0.006431174574203191,0.0020016517079002208
11,35,-0.4540715869125406,-0.006542973265852161,0.001559454045368411
11,36,-0.4540715869125406,-0.006635400195573809,0.0011453032862992745
11,37,-0.4540715869125406,-0.006707885520611329,0.000766817643909456
11,38,-0.4540715869125406,-0.006759982344832048,0.00043415504891753553
11,39,-0.4540715869125406,-0.0067913694739906915,0.00016353853166643347
11,40,-0.4540715869125406,-0.006801853395998718,0.0
12,0,-0.44550326209418395,-0.0,0.013791318250176666
12,1,-0.44550326209418395,-1.2594646411289774e-05,0.013791095109355871
12,2,-0.44550326209418395,-5.0300935461888185e-05,0.013789136533069958
12,3,-0.44550326209418395,-0.00011288639534118571,0.013783060142130411
12,4,-0.44550326209418395,-0.0001999651658772482,0.013770143141733972
12,5,-0.44550326209418395,-0.0003110003774930915,0.013747485306914869
12,6,-0.44550326209418395,-0.0004453074611861493,0.013712114992566275
12,7,-0.44550326209418395,-0.0006020583691238167,0.013661072118761258
12,8,-0.44550326209418395,-0.000780286679833692,0.013591477445250166
12,9,-0.44550326209418395,-0.0009788935565133209,0.013500591813690878
12,10,-0.44550326209418395,-0.0011966545217244847,0.013385867143285128
12,11,-0.44550326209418395,-0.0014322270067037887,0.013244990213687469
12,12,-0.44550326209418395,-0.001684158628745534,0.013075919938333581
12,13,-0.44550326209418395,-0.0019508961456240683,0.012876918672613506
12,14,-0.44550326209418395,-0.00223079503184861,0.012646578017100231
12,15,-0.44550326209418395,-0.00252212961770976,0.012383839525806663
12,16,-0.44550326209418395,-0.0028231037286071048,0.012088010696220569
12,17,-0.44550326209418395,-0.003131861759062913,0.01175877659497311
12,18,-0.44550326209418395,-0.0034465001131469613,0.011396207458331642
12,19,-0.44550326209418395,-0.003765078940778452,0.01100076260024399
12,20,-0.44550326209418395,-0.004085634097546825,0.010573290963393643
12,21,-0.44550326209418395,-0.0044061892543152,0.010115028662343983
12,22,-0.44550326209418395,-0.00472476808194669,0.009627593894834014
12,23,-0.44550326209418395,-0.005039406436030738,0.00911297964131324
12,24,-0.44550326209418395,-0.005348164466486547,0.008573544639493495
12,25,-0.44550326209418395,-0.00564913857738389,0.0080120032188918
12,26,-0.44550326209418395,-0.0059404731632450416,0.00743141472424493
12,27,-0.44550326209418395,-0.006220372049469583,0.0068351734696015755
12,28,-0.44550326209418395,-0.006487109566348117,0.006227000486022662
12,29,-0.44550326209418395,-0.006739041188389862,0.005610938822929657
12,30,-0.44550326209418395,-0.006974613673369167,0.004991354957627075
12,31,-0.44550326209418395,-0.007192374638580331,0.00437295018594389
12,32,-0.44550326209418395,-0.00739098151525996,0.003760788153438023
12,33,-0.44550326209418395,-0.0075692098259698345,0.0031603488649078163
12,34,-0.44550326209418395,-0.007725960733907502,0.0025776276443212616
12,35,-0.44550326209418395,-0.00786026781760056,0.0020193146519369826
12,36,-0.44550326209418395,-0.007971303029216404,0.0014931305230075616
12,37,-0.44550326209418395,-0.008058381799752466,0.0010085006530132867
12,38,-0.44550326209418395,-0.008120967259631764,0.0005781010071296719
12,39,-0.44550326209418395,-0.008158673548682363,0.00022242204233673455
12,40,-0.44550326209418395,-0.008171268195093652,0.0
13,0,-0.4362480035363986,-0.0,0.016671739768178706
13,1,-0.4362480035363986,-1.4894768534164409e-05,0.01667151340494231
13,2,-0.4362480035363986,-5.9487242935630917e-05,0.01666945365183874
13,3,-0.4362480035363986,-0.00013350249577121303,0.016662921274717735
13,4,-0.4362480035363986,-0.00023648419839460914,0.01664882327808357
13,5,-0.4362480035363986,-0.0003677974343642552,0.016623809565512123
13,6,-0.4362480035363986,-0.0005266326139143163,0.016584402753593897
13,7,-0.4362480035363986,-0.0007120104653448095,0.016527100731492668
13,8,-0.4362480035363986,-0.0009227880725572752,0.016448462912748433
13,9,-0.4362480035363986,-0.0011576659215125813,0.016345184474522812
13,10,-0.4362480035363986,-0.0014151959121671072,0.01621416064442308
13,11,-0.4362480035363986,-0.001693790286491057,0.016052542219007836
13,12,-0.4362480035363986,-0.0019917314175246924,0.01585778312420323
13,13,-0.4362480035363986,-0.002307182399119711,0.015627680656831552
13,14,-0.4362480035363986,-0.002638198371076484,0.015360408960495233
13,15,-0.4362480035363986,-0.0029827385098539173,0.01505454623937392
13,16,-0.4362480035363986,-0.003338678610925226,0.014709096180104287
13,17,-0.4362480035363986,-0.00370382418520521,0.01432350402748337
13,18,-0.4362480035363986,-0.00407592398880521,0.013897667742535778
13,19,-0.4362480035363986,-0.004452683902700289,0.013431944662245498
13,20,-0.4362480035363986,-0.004831781076735901,0.012927154080845289
13,21,-0.4362480035363986,-0.005210878250771513,0.012384576185572758
13,22,-0.4362480035363986,-0.005587638164666593,0.011805947808676864
13,23,-0.4362480035363986,-0.0059597379682665924,0.011193455506979234
13,24,-0.4362480035363986,-0.006324883542546578,0.010549726557549061
13,25,-0.4362480035363986,-0.006680823643617885,0.009877818574005348
13,26,-0.4362480035363986,-0.007025363782395319,0.009181208620123282
13,27,-0.4362480035363986,-0.007356379754352092,0.008463782954476648
13,28,-0.4362480035363986,-0.00767183073594711,0.007729828930037009
13,29,-0.4362480035363986,-0.007969771866980745,0.006984031179562652
13,30,-0.4362480035363986,-0.008248366241304695,0.006231475191240075
13,31,-0.4362480035363986,-0.008505896231959222,0.00547766299996618
13,32,-0.4362480035363986,-0.008740774080914528,0.004728548539334829
13,33,-0.4362480035363986,-0.008951551688126993,0.00399060536793037
13,34,-0.4362480035363986,-0.009136929539557487,0.0032709495791910224
13,35,-0.4362480035363986,-0.009295764719107548,0.0025775620494962724
13,36,-0.4362480035363986,-0.009427077955077195,0.0019197041713727762
13,37,-0.4362480035363986,-0.00953005965770059,0.0013087557364135601
13,38,-0.4362480035363986,-0.009604074910536173,0.0007601471624370384
13,39,-0.4362480035363986,-0.00964866738493764,0.00029912045037324623
13,40,-0.4362480035363986,-0.009663562153471804,0.0
14,0,-0.42632008217704614,-0.0,0.019849392448388865
14,1,-0.42632008217704614,-1.737851196161004e-05,0.01984917113211516
14,2,-0.42632008217704614,-6.940690354125465e-05,0.01984707384362033
14,3,-0.42632008217704614,-0.00015576440240365068,0.019840255206323563
14,4,-0.42632008217704614,-0.0002759185858515277,0.01982528564311996
14,5,-0.42632008217704614,-0.0004291286633886095,0.01979838013387669
14,6,-0.42632008217704614,-0.0006144500439393592,0.019755552473861376
14,7,-0.42632008217704614,-0.0008307401595670691,0.019692738841988775
14,8,-0.42632008217704614,-0.0010766655097851328,0.019605902851099474
14,9,-0.42632008217704614,-0.001350709883030978,0.0194911267884457
14,10,-0.42632008217704614,-0.0016511837046145421,0.01934469125233568
14,11,-0.42632008217704614,-0.0019762344535080786,0.0191631444319046
14,12,-0.42632008217704614,-0.002323858083754316,0.01894336188867553
14,13,-0.42632008217704614,-0.002691911380076198,0.018682597537086763
14,14,-0.42632008217704614,-0.0030781251715117602,0.018378526450201937
14,15,-0.42632008217704614,-0.0034801183216076853,0.018029280080134335
14,16,-0.42632008217704614,-0.003895412408917343,0.01763347445795135
14,17,-0.42632008217704614,-0.004321447007293172,0.01719023191762523
14,18,-0.42632008217704614,-0.004755595471765307,0.016699196872232713
14,19,-0.42632008217704614,-0.00519518113268126,0.01616054616016996
14,20,-0.42632008217704614,-0.00563749379826442,0.01557499447791029
14,21,-0.42632008217704614,-0.006079806463847581,0.01494379542772576
14,22,-0.42632008217704614,-0.006519392124763534,0.014268738738561344
14,23,-0.42632008217704614,-0.006953540589235668,0.013552144272074657
14,24,-0.42632008217704614,-0.007379575187611499,0.012796853512513542
14,25,-0.42632008217704614,-0.0077948692749211556,0.012006219371894843
14,26,-0.42632008217704614,-0.008196862425017081,0.011184095341901658
14,27,-0.42632008217704614,-0.008583076216452644,0.010334825325390543
14,28,-0.42632008217704614,-0.008951129512774525,0.009463235941182674
14,29,-0.42632008217704614,-0.009298753143020762,0.008574633816175993
14,30,-0.42632008217704614,-0.0096238038919143,0.007674811539059394
14,31,-0.42632008217704614,-0.009924277713497864,0.006770067888109126
14,32,-0.42632008217704614,-0.010198322086743709,0.005867251327938934
14,33,-0.42632008217704614,-0.010444247436961773,0.004973841990264099
14,34,-0.42632008217704614,-0.010660537552589482,0.0040980995461251425
14,35,-0.42632008217704614,-0.010845858933140233,0.0032493302567175282
14,36,-0.42632008217704614,-0.010999069010677315,0.002438387377465051
14,37,-0.42632008217704614,-0.011119223194125191,0.0016786838197540145
14,38,-0.42632008217704614,-0.011205580692987587,0.0009885428934409011
14,39,-0.42632008217704614,-0.011257609084567233,0.000398281138375738
14,40,-0.42632008217704614,-0.011274987596528842,0.0
15,0,-0.4157348061512726,-0.0,0.023321007904240125
15,1,-0.4157348061512726,-2.0038526059974658e-05,0.023320798974617248
15,2,-0.4157348061512726,-8.00305600632522e-05,0.023318727528952303
15,3,-0.4157348061512726,-0.0001796062311708281,0.02331180384218716
15,4,-0.4157348061512726,-0.0003181516222580519,0.023296310741889793
15,5,-0.4157348061512726,-0.0004948125549178537,0.023268059567930755
15,6,-0.4157348061512726,-0.0007084998557546644,0.023222567770965583
15,7,-0.4157348061512726,-0.0009578960715005873,0.023155203899844264
15,8,-0.4157348061512726,-0.0012414635915528915,0.023061312677209206
15,9,-0.4157348061512726,-0.0015574541278546852,0.02293632493566974
15,10,-0.4157348061512726,-0.001903919493672151,0.02277585454787671
15,11,-0.4157348061512726,-0.0022787236148136,0.022575783510228983
15,12,-0.4157348061512726,-0.002679555699237177,0.02233233598246292
15,13,-0.4157348061512726,-0.0031039444838522165,0.022042141967102427
15,14,-0.4157348061512726,-0.0035492734706779757,0.02170229128270019
15,15,-0.4157348061512726,-0.004012797058423759,0.021310378480830276
15,16,-0.4157348061512726,-0.004491657470033879,0.02086453935512635
15,17,-0.4157348061512726,-0.004982902371833513,0.020363479684764905
15,18,-0.4157348061512726,-0.005483503075647561,0.019806496845761017
15,19,-0.4157348061512726,-0.005990373211670383,0.019193494915499282
15,20,-0.4157348061512726,-0.006500387756961974,0.01852499389442948
15,21,-0.4157348061512726,-0.007010402302253565,0.017802133679678946
15,22,-0.4157348061512726,-0.007517272438276387,0.017026673454986686
15,23,-0.4157348061512726,-0.008017873142090435,0.016200987217768845
15,24,-0.4157348061512726,-0.00850911804389007,0.01532805625798719
15,25,-0.4157348061512726,-0.008987978455500189,0.014411459550572166
15,26,-0.4157348061512726,-0.009451502043245973,0.013455363248052672
15,27,-0.4157348061512726,-0.009896831030071732,0.012464510802764481
15,28,-0.4157348061512726,-0.01032121981468677,0.011444215775777969
15,29,-0.4157348061512726,-0.010722051899110348,0.01040036021929754
15,30,-0.4157348061512726,-0.011096856020251797,0.009339402861173804
15,31,-0.4157348061512726,-0.011443321386069263,0.00826840356988543
15,32,-0.4157348061512726,-0.011759311922371058,0.007195074517551101
15,33,-0.4157348061512726,-0.012042879442423361,0.006127875727280226
15,34,-0.4157348061512726,-0.012292275658169285,0.0050761869907813804
15,35,-0.4157348061512726,-0.012505962959006096,0.004050618618449143
15,36,-0.4157348061512726,-0.012682623891665898,0.003063595524673705
15,37,-0.4157348061512726,-0.012821169282753122,0.002130545160977268
15,38,-0.4157348061512726,-0.012920744953860697,0.0012726752755459127
15,39,-0.4157348061512726,-0.012980736987863976,0.000525437184353566
15,40,-0.4157348061512726,-0.01300077551392395,0.0
16,0,-0.4045084971874737,-0.0,0.027080365860948117
16,1,-0.4045084971874737,-2.2865810777389117e-05,0.02708017508812547
16,2,-0.4045084971874737,-9.13222677824595e-05,0.027078187210281147
16,3,-0.4045084971874737,-0.00020494731419369453,0.027071336894012053
16,4,-0.4045084971874737,-0.00036304041381580505,0.02705568156443367
16,5,-0.4045084971874737,-0.000564626870118331,0.02702667608188687
16,6,-0.4045084971874737,-0.0008084638355638682,0.0269793704283475
16,7,-0.4045084971874737,-0.0010930479741764261,0.026908575133829115
16,8,-0.4045084971874737,-0.0014166247301076297,0.02680900670298358
16,9,-0.4045084971874737,-0.0017771991450569724,0.026675417386639155
16,10,-0.4045084971874737,-0.0021725481578531306,0.026502711046035608
16,11,-0.4045084971874737,-0.00260023431036533,0.026286045961822678
16,12,-0.4045084971874737,-0.003057620775243254,0.02602092517383647
16,13,-0.4045084971874737,-0.003541887612834497,0.02570327490803015
16,14,-0.4045084971874737,-0.004050049157050245,0.02532951169353293
16,15,-0.4045084971874737,-0.004578972422989546,0.02489659882961175
16,16,-0.4045084971874737,-0.0051253964228330515,0.02440209290515633
16,17,-0.4045084971874737,-0.005685952270917306,0.023844181097351983
16,18,-0.4045084971874737,-0.006257183954035137,0.02322170998523885
16,19,-0.4045084971874737,-0.006835569638906312,0.022534206615129223
16,20,-0.4045084971874737,-0.007417543385450843,0.021781892556667227
16,21,-0.4045084971874737,-0.007999517131995374,0.020965691699188712
16,22,-0.4045084971874737,-0.008577902816866548,0.020087232566847427
16,23,-0.4045084971874737,-0.00914913449998438,0.01914884598779242
16,24,-0.4045084971874737,-0.009709690348068635,0.018153559050378926
16,25,-0.4045084971874737,-0.010256114347912139,0.017105086436236122
